41962611,2025-11-23 15:49:16 +0800

-	-	firmware/.cache/clangd/index/audio_input.h.5851193E1727CE11.idx
-	-	firmware/.cache/clangd/index/audio_input_null.hpp.5CBCEE0EC7DC905B.idx
-	-	firmware/.cache/clangd/index/audio_reactive.cpp.34AF312B57EB7E50.idx
-	-	firmware/.cache/clangd/index/audio_reactive.h.A154BA5BC314CDCB.idx
-	-	firmware/.cache/clangd/index/beat_events.cpp.CABD501D224F77BC.idx
-	-	firmware/.cache/clangd/index/beat_events.h.5CC747334A2E0230.idx
-	-	firmware/.cache/clangd/index/bit_cast.h.D0E9CDDCC4A064B8.idx
-	-	firmware/.cache/clangd/index/bitset.cpp.9FCF66C9E8419DC6.idx
-	-	firmware/.cache/clangd/index/bitset.h.F9CDB4F1BB22A88D.idx
-	-	firmware/.cache/clangd/index/bitset_dynamic.h.F1E658DC773F062A.idx
-	-	firmware/.cache/clangd/index/bitswap.cpp.FBA7FB09EF7F41FA.idx
-	-	firmware/.cache/clangd/index/bitswap.h.53923D7CCAE9611B.idx
-	-	firmware/.cache/clangd/index/blend.cpp.3DB22DCC97F483D4.idx
-	-	firmware/.cache/clangd/index/blend.h.B9FEEAE5CE2BE575.idx
-	-	firmware/.cache/clangd/index/bloom_family.hpp.BAF22C982EB75200.idx
-	-	firmware/.cache/clangd/index/blur.cpp.E90852BB9DB4B395.idx
-	-	firmware/.cache/clangd/index/blur.h.2D4287D9F295BE13.idx
-	-	firmware/.cache/clangd/index/button.cpp.184664DF0F4EF47D.idx
-	-	firmware/.cache/clangd/index/button.h.E962CAD2F8127DB2.idx
-	-	firmware/.cache/clangd/index/bytestream.h.525F8E9424F33AA7.idx
-	-	firmware/.cache/clangd/index/bytestreammemory.cpp.867D1C3CC40B0B89.idx
-	-	firmware/.cache/clangd/index/bytestreammemory.h.9FD750242B9579E3.idx
-	-	firmware/.cache/clangd/index/chipsets.h.58F6986982C3413A.idx
-	-	firmware/.cache/clangd/index/chipsets_specialized_ws2812.h.7BA9DDE24500D99B.idx
-	-	firmware/.cache/clangd/index/chsv.h.0DDFA0E5166EC929.idx
-	-	firmware/.cache/clangd/index/circular_buffer.h.621F8E72E3C01452.idx
-	-	firmware/.cache/clangd/index/clamp.h.A5BD1BD1732D1585.idx
-	-	firmware/.cache/clangd/index/clear.h.596408A9400B6F63.idx
-	-	firmware/.cache/clangd/index/cled_controller.cpp.978A0DB1FEA9FD9A.idx
-	-	firmware/.cache/clangd/index/cled_controller.h.2CE319133D89AEC8.idx
-	-	firmware/.cache/clangd/index/clock_cycles.h.93470E607BFEEE66.idx
-	-	firmware/.cache/clangd/index/clockless.cpp.DC2374DD76C9872B.idx
-	-	firmware/.cache/clangd/index/clockless_fake.hpp.238DE8B26F168F7E.idx
-	-	firmware/.cache/clangd/index/clockless_i2s_esp32s3.cpp.AB0002921BD45F9E.idx
-	-	firmware/.cache/clangd/index/clockless_objectfled.cpp.E782E5AF4BD6395C.idx
-	-	firmware/.cache/clangd/index/clockless_rmt_esp32.h.C0703ABC862C8F7E.idx
-	-	firmware/.cache/clangd/index/cochlear_agc.h.30F6713A96F9D22E.idx
-	-	firmware/.cache/clangd/index/color.h.2715F13308D0C51C.idx
-	-	firmware/.cache/clangd/index/color_pipeline.cpp.0E16A0B21BD050E1.idx
-	-	firmware/.cache/clangd/index/color_pipeline.h.5CFD8601A42C1026.idx
-	-	firmware/.cache/clangd/index/colorpalettes.cpp.B063C0DAE47CDC96.idx
-	-	firmware/.cache/clangd/index/colorpalettes.h.B60E960935BB9B67.idx
-	-	firmware/.cache/clangd/index/colorutils.cpp.8F0EDE4970804417.idx
-	-	firmware/.cache/clangd/index/colorutils.h.0B09FFA972571D9A.idx
-	-	firmware/.cache/clangd/index/colorutils.h.F04E02F664BC9D15.idx
-	-	firmware/.cache/clangd/index/colorutils_misc.h.01F6538523997B4A.idx
-	-	firmware/.cache/clangd/index/comparators.h.46EA6DBB4D0A0E47.idx
-	-	firmware/.cache/clangd/index/compatibility.hpp.63A106A7F3C5B90B.idx
-	-	firmware/.cache/clangd/index/compile_test.cpp.1967217093320D98.idx
-	-	firmware/.cache/clangd/index/compile_test.hpp.7ACFFCD613D043A0.idx
-	-	firmware/.cache/clangd/index/compiler_control.h.5AA17BF0EC1A1D4B.idx
-	-	firmware/.cache/clangd/index/conditional.hpp.FDA6D69F52453287.idx
-	-	firmware/.cache/clangd/index/config.h.A07BBBD737EB8837.idx
-	-	firmware/.cache/clangd/index/connection_state.cpp.7511814F8FFC5734.idx
-	-	firmware/.cache/clangd/index/connection_state.h.48A3C780CA5C4772.idx
-	-	firmware/.cache/clangd/index/controller.h.22E6FC7C3D171539.idx
-	-	firmware/.cache/clangd/index/convertNumber.hpp.95282687009B4A76.idx
-	-	firmware/.cache/clangd/index/corkscrew.cpp.7DAEA85FA4450742.idx
-	-	firmware/.cache/clangd/index/corkscrew.h.B6C014E3152FF5BE.idx
-	-	firmware/.cache/clangd/index/cpixel_ledcontroller.h.0882901B7FC988A3.idx
-	-	firmware/.cache/clangd/index/cpp_compat.h.312D1620AAEAA881.idx
-	-	firmware/.cache/clangd/index/cpu_monitor.cpp.2620760B0F70360C.idx
-	-	firmware/.cache/clangd/index/cpu_monitor.h.7CCAF749955B93AC.idx
-	-	firmware/.cache/clangd/index/cq_kernel.cpp.8C439A3E41E28BAA.idx
-	-	firmware/.cache/clangd/index/cq_kernel.h.6D2437372775F473.idx
-	-	firmware/.cache/clangd/index/crgb.cpp.3C7854020EB8892E.idx
-	-	firmware/.cache/clangd/index/crgb.h.49A64D072C593ACF.idx
-	-	firmware/.cache/clangd/index/crgb.hpp.CC48458ADE1753AB.idx
-	-	firmware/.cache/clangd/index/crgb_hsv16.cpp.198AEE9B81ECF079.idx
